id,age,sex,education
EA59028D11EF5B1AC57EA667DE0A863E,2,1,4
D2C2CBE3A46F6150BEA82B44FCC3A846,1,1,5
F1EF3EEEAB9A5086B90131324615F744,0,1,5
9AD58E2675C5572AE8D8475A7F9A487A,1,2,5
92593F086925A7233E5CE433A049B377,1,1,5
4D978A82056C2EF86BE7C0F03788B470,3,1,3
43B9367DC44DABD74764482AD855E37E,2,1,5
5C91B6BE2D1626ED65674FC7F6CD4CC4,4,1,3
817D0168921E839E2CAE9FF401E9F3D4,2,2,4
C7CEF88356D739A792D6426DCC419E7F,3,1,0
6E6021096E7DFEBD5EBE26E79B391ADE,2,1,4
044264654B2FF5C4829DE2FA0C667A6C,2,2,4
83DF42A8D2E98CE3B46744CF987C161C,1,2,5
76BA6E0F400AD02914DEB9263EBFE95E,2,2,4
7B08C0FA9FC859FB7700721CEEB8DFAF,4,1,3
A8E9D45F7AFBB07BFF85DEF3BC2BC803,0,0,6
8E3B4CE72DF22CADC7294686F58C8D76,1,1,5
B2FE788F6235CF6A9D4C87D07F87B3CC,4,1,4
0A9C81CEC4D4FAF70A9BB3A8178C7F02,2,2,0
02FB71DAA74D83C2814A30DDF838E987,1,1,5
6FC9B0CE36F9CBAA646A4DF3B5DB9C73,2,1,4
18F655B8B419EF4C1072B115EC0D1B47,1,1,6
0893C17D3B354C99817D0FB46BA54302,1,2,5
BBD803AC89521DEA6BC8E9D16E93C5C6,4,1,3
909F9E07D77D7F361BF7592C315042A6,1,1,5
814692D5A56943E4A1305905C290FB42,1,2,5
1DB06E2D2DE1C803A44C3824076EB30B,1,1,5
8D37CECDF725EB63014DF7C6B155E6C8,2,1,4
26C3F3485E7952ECB69B61794605BEFA,1,2,5
DEBDD59DFE9F99A8C75799131A2B010A,2,2,4
9B7E5464864A3A94A437F71228799E82,1,1,5
EABBCAAEAB07F84DA4B9818957943DC3,4,1,4
10B508FF0772C692DE857DD08BF1073F,2,2,4
5F728C75424F2D240FD644753B2DA654,2,2,4
5AFBC86BFAEE0DE557B73AC09DF5356B,5,2,4
20EE599AB9EBD62940F624A2790DBDBE,3,1,3
11F880FFF49110FCA3BBC33EF1CCB19B,1,2,5
25723F33CAC3E5A3AA6B6E11F7639881,1,2,6
C93998DCE82CCFEA0083F876E4608CB3,1,1,5
47F63895935BC73F07822D1E48AB0009,1,1,5
A71C1352C6E0331615D4E0AE0A65FCC5,3,1,3
CB58CEB4E55C33ED3EFA517BEF3F4239,1,1,5
67798A3DD4FDF272A446127BB62A2417,1,1,5
46F988EBA4D572954BFE73B7FC8AC9F8,4,2,3
87D68EC83581A2D3F39FA974226A45EF,3,2,4
0A35F007AFAE087C7D0828495127D560,1,1,6
19923A657C7E4AE88A961067A7438178,4,2,3
388BD420DF133640C5F4D82272F2EDB4,2,1,5
27ACCA584936A413746BDC1005E50BDA,3,1,4
A4688339585AD14D38ACE9B46CC58C66,2,2,3
E8F35AA5E6AE198AC94D08C358678AE4,1,1,6
E046238F6196023F6520E1FC5DE0C390,2,1,0
DBBFCF536800002F8EAB9A73A21A7214,2,2,4
B7881693BB80CF69FFB0E358B5E7E08D,3,1,0
587C00F32F3C3B9AA421F8DA560E18E3,4,1,4
A9A877BEFF35FAF8AD3087BE2887A419,1,2,5
12088A743A998292D96F2FA3B6130C99,3,2,4
11AC466D7B6A9EEC8B693D4C3BFC4C95,2,2,5
4F595D4E657D3DE8253FEA1C5194FC3B,2,2,4
883249480B744829238A3F5C01F3DE5A,2,2,0
168B09FCD4547FF7A1E84EC8C6F43645,2,2,4
8180E91A2BA155828AE272E98C9262D7,3,2,4
7FD8E4A8D60ABB5CF1B56626F82712F6,2,2,0
1C8F7ACF7FF8C28860B2DDA800992266,2,2,4
C8EF429B4554BAA8EDA91439F71C9606,2,1,4
1AE95ABF0DE181C740EEFC0A45E896EB,1,2,5
1CFD78E497AF602CA92E9FD59AFD233B,2,2,4
972711C5ED0E2FDE8FAEE522EF1F4AA7,1,1,5
683E69177E3725088F2084F462524221,3,1,4
25CB2D4BBE1F241B947844690726BFEE,4,2,3
8C5CE24D8590C970531FE659228CDFAD,2,1,4
916BA02A8BF3606E84BC15662B9D6408,3,1,3
3F0881816367AF511F86EBF2392C1DEF,3,2,3
E681A21D846478DD45E12EEF36DDD114,5,1,3
082784CEBA8D41AA56BFF3138FBD03B3,1,1,0
8E4963D595F2973103FA0987BAC5239A,1,1,5
0D7F16EC694421C9185542A447BD4D66,1,2,4
AC28DF50F9986D1E2AB752CDB9CB61DC,2,1,5
3B842B5700802C0DD8F4AE28AC1F9268,2,2,4
1A59B71B67B11D01880D88D591AFF201,3,2,3
416FD0C3F57ABD50BEE8C759EC93BC3A,3,2,4
4E82F06F44080C3AA5ECFC2646515CBA,1,1,5
3DEB256C8DECB2C58F6DA8CD7D17C95A,1,1,5
1DC95835A373146179A09D44B23C00C3,4,2,4
9445EC56059C9C684667338235E87E62,3,2,3
FDEE569149B8F709FD61408A0B74FA3E,2,2,4
E77A24CE78929C67B49D4E21DE42B37E,2,2,0
F0F68A250DE93D6BF8C9AD3DEFF6321F,3,1,0
B133E86A1E196FFAFAA86AAB85DC8CAC,1,2,5
BBF79F3EE764B530C4B6D99F5A285B0B,2,1,4
A6159FB70B8195E49D34AC269482815D,5,2,0
94AC434EF8C895836838107EA9DEC850,4,1,3
0D68710E8E9B46C739E965077079637F,2,2,4
C04459D7AE16CD9DB87B350B9A42EC95,1,2,5
975861509A436F84A5E9E46B0D899EE8,1,1,5
9AB1487C562880A439A74D2EAAABB9EC,2,1,4
11DFE368A5DF849B1143641C0CF99216,1,2,4
DEA556BE900862D1EF21E7BDEA6859E1,2,1,4
2B6C2506BD8E0A15A4EC649CB23D36A5,4,1,4
DA9DF66C3CC3EDD54A3DEBB3864444B2,4,1,4
D82940CE16417C9A5C4566D19AB5ECE6,1,1,4
E17C357E25C928565FD2A3D596FF29AD,4,2,3
47AF2B16AD7E54D580C996CC783E59F2,2,1,4
2450BD3BF59CF8F00206946014D321F4,1,1,5
FBB95742887B6DB4E81443F855E82D65,6,2,0
9CD020D99AED8D5BF728C419B93C1F26,2,1,5
9B479E6C79AC99A89B5CC6A67B596EFE,4,1,4
55101B2322EAD596698DE4EFF658492D,2,1,4
84990A030449FDACD5D8CD6AFCDA8DC5,2,2,4
753CBB7DD7D11A46B5EB59D7C351521A,3,1,3
C86F7C8CCC4090277A296EE27609AE3F,2,1,5
15980F6E31DBA6F9D43F28EF45557974,2,1,5
5CD9989F2275A04642A0B0A057F16C74,1,2,5
B7209296E0FBEBC25F0B6627D7D2D458,1,1,5
40C4E2F1CAD13F90ACEA7A56407F9E01,3,1,4
5D07EA92D4BE2D515ABEBFBE456C53BC,4,2,0
40CA8CF2D6049642AAAF9843790978C2,1,0,0
EA936D4D7F4DC82D4C694B3DFCB96435,2,1,5
5ACEBD42DF02689E4A7A61C1185C36C4,1,1,6
906CA6598E095492561F71C89EE21360,1,1,5
FC3C5CE7E98A6EEE367A013416DE8AB4,2,2,4
20CE12B18F5DEE635ACFC86CABA633AE,1,1,5
A5C2F448034D0DE4943C00A544FC07DF,4,1,4
23D09FCB947CFCDA4A2F0995BC7301DB,1,1,0
859E40AC4A725B6E6DEB078232A28836,2,2,4
738F5FAFB21FAD650695A4251A528148,2,1,4
435B7C757C755C2D92FA4151259BD5CD,5,1,4
E0EE2782125A05A7F21783B495D32EBD,2,1,0
EF11B1EE72C0CD832F1ED8D44F944CB0,3,1,3
EE1286322542AA32AEA9883796686173,1,2,5
110F10A23963A73EB9719EFF760630B0,3,2,4
842FEE10313753A41CDCA7F944955A97,1,2,5
47DA92C540BFDF6B572F21891C452C4A,4,1,4
A1709512ED6F3BC9EEF139804D70086A,1,2,0
908731A2F2303DB7D654A30DCACFE564,2,1,4
011A7FC4C3DCBE7FE16C76BFB23C71B0,2,1,4
F0EC01C7B7AA37207095C12F3930A50B,2,1,4
5A344D39544B6ED56CAF98EEC1C858C3,1,2,6
B46DFD672CCA3D1BDE2CFB45523EFB3C,3,2,4
813E8FBDF861242E99BF917799A4FFED,1,1,5
89CEFB82420FBAF2644F524C41E6840E,2,1,5
2DA1649B1751D023BE80FB281BFB5FFA,1,1,5
E8C140C7AB23C4312A1FABE313FEDD18,2,2,3
CFF3E034B6B318685A52C413E84C478F,4,2,3
FF6F936F51B4ADF0AD6E51B37BCF274A,1,1,5
C6F0511FEEE0FC5644E99A3AE20D1E39,1,1,5
53FB9E55C854970B954BC1EF71198972,1,2,5
BA24AA63B7303C0A04D4D35D6A5A515F,3,1,0
984CA99F72DCEB5E1CC89B886F8D5A93,1,1,5
B86F79688B2638CC1FF0D8D39192F800,1,1,5
F5EFC88701B5CC6EE6763E921AEFBF7D,2,2,3
8B7C3A60958B9AD8F213E9806B4E4311,3,2,4
FB3CAB3D50A812B878AB85D09F929A4A,1,2,4
4DA8D2567734FF9F3EC716B2C0DECED3,1,1,4
EA62A8E25D670B61BF5D491B60EAC9F0,0,2,6
624C94FB53AFA17A5733E14E131675AC,2,1,4
6BD4E1F22F9D64BA2E3E8B5C4C0177DB,1,1,5
6E66D185BAF31AE5EACC89EB691A6CDA,1,1,0
2FEFB7FEC1DBF1959B93A67FB91EDF07,2,2,5
0CEFB4E9C2CF51C7BBB028FA4A2B2595,4,2,4
198CF3FF63F0BB77BC1B9BA30D610065,4,1,4
17DAB82EAFCD4D95772585012FE93C07,3,1,4
2762786066004A43F4DB0E2A9E3BE698,0,2,6
1DCEFB9F4A4FAEB02584B763B79903E3,2,1,3
88608A2B6684EAD9EB185582E3DA8082,4,2,3
4A1740CEB53256CA97CB7BF11C36531F,2,1,4
492BFDEEEAB5B0003C3A9AAEA747B0A6,2,1,5
547C8F1714EC1FC224150DC9E7BF160A,1,1,5
BD0704A79EA8DA01D4AF9820DFCE9BF3,3,2,3
D091ADC50875612FB47CDA873A230B50,3,2,4
51EF26CA0B779FEFA4589F309D698C9D,2,1,5
AF3EFF2CF71FF571EA27D26962BF8155,1,1,5
F528BD709020731B878F2AE8A1525C8F,1,1,5
5CBF7BE7BFCCA55B6EB08B03176EF0A7,2,1,3
84D5AAD6FD8AA8CEECF569F38B362DE3,1,1,5
CC79DC8C9B5F001BC0941C6C0597897A,3,2,4
B1562B9506F76F38ED0719A892952605,2,1,4
55EF63E0560CCABF488A47854CB207E6,4,1,3
FFDA2223ACCAD8309B5DC8651BC22042,1,1,5
EBFE89A6BFC4154200F7355A6659B9A1,3,2,3
3C830017570618F960BA09120CFEE4C7,3,1,4
72D1B999C5E5E2E1A76E22D1503D75C2,3,2,0
71C84EF9E7EB85813441B84CC706CE83,1,2,6
EBEDC1EB63F9EAF8E546C0651B77BF3E,5,1,4
1D77DAF01BBAEA9571E30552E0AF9AD4,1,1,5
D2945A0F90A5B037A86860D1A5A31E66,2,2,4
A6D4E57FD0886BD0CC5BE80170F84CDC,1,2,5
B88A59E91E5BD700FE7974F7C546311D,1,1,5
F43E91EFC86E4E9FB7B4835F5487B876,3,2,3
3EE5F0D400008F2FAC2FB5D5678F9AB5,2,2,4
9D434437D7F6AC720D8A9BA1F94F135D,2,1,5
D590C392026B957DD97DCFABFD343C21,1,1,5
1753F66DBF5B1BE444AABE5C09CCF576,4,2,4
843A40C02A308EEB24B9CD9B66AB9D85,2,1,3
848CEC138692151F2075497E1AE175CB,3,2,3
5BB026EA28AB4A6AE00C65331DCFD38E,2,2,4
E84FD23EA1F5EF44A74FB6FE25031904,2,1,4
EC9C8D10C2C643C0BCA4B5E890459CC8,2,1,4
D54ACABEBCCD1BEE8F20FF8777974CF9,5,2,4
6B22109651FE87B7E3D4189909CAB757,4,2,3
B0C65F8E09AC737DFFD41F7F17B92515,4,1,3
D5E662F31A01A64EEDEAA052784C6F90,4,1,3
D2A81D847A31DA6153A3238FAB11407A,1,1,5
ADC40C555249F0ADFF46D2643D10CE49,4,1,3
0A5AE3FBF0E92486D7A865708B1CD053,2,1,4
46BB5216FF1D6DCBE31BD7F5AF4218A3,2,2,0
B6E8C8C6B936D7EBC904A51F1204BA92,2,1,5
AF29A321CD965F800EB118C2FF4F745A,3,2,0
02A048EC9D4E0506726314C563FC1E0C,3,1,4
7B665DBFD105F6F0A595F4918A841D81,4,1,3
1BB09BF7BF96982BF6EC44FD4A57B43E,3,2,4
343BFB482450DDC38333C5C7988E41CC,3,2,4
310FE53BAC648327C302B5724241155E,3,1,4
3DD8387E752B03F65B35E5152823A7EF,2,0,0
642937EF11E76233B33DA91CFE3368E8,1,1,5
75A515F076DFBDB72D0B21FE3EEBCE74,5,1,0
17BDF23DAAA01FAA1192BEC5D845E594,1,1,5
E2DE3E88F5D89285F9F64BBE20735044,1,2,5
C584EC60BD6160D2E7AC34F49B50FF04,4,1,3
BE914876E764F8B9E8A6DA78786B9B81,3,1,4
A36BC2FC3D55F15C4531E2231FF7BF0F,1,1,5
743199623FB4CCAE3ADBB888F0597A08,1,1,5
2B7F656DB5072BF8277774663696C506,1,2,5
71E4045581FFF53046B82234F802C396,1,1,5
27886B425E3DBD38D9FA0B4C1187C8B7,1,1,5
55C7D2360F45143F7A8C8940029C1D85,1,2,6
BD6FBAC9D9497A04DA1A935F58EF9CA7,3,1,4
3FC4AF813309E01A6D1ED7DF47750C48,2,2,5
215C37314E0E9FD7F401F7F96AD7042B,2,1,5
45A888B29A5B0C0A3B1C19ADBB9DFC26,1,2,5
DD4ED74BC19CB72A7419D93B5F1A8B7D,1,2,5
36F990752228808C156894F8C5B937E2,1,2,5
1033DD7F8A38B549F75E93CCAC317762,3,2,3
5D7CEB401976FF8AC5874DB6B7E859F1,2,1,4
65ED7E41A9A570006F88A7611DC44155,1,1,5
2D0AB4583389435FF82A6D2F8E391AAA,3,2,3
82CA4BD4915F5338E1B2474C4432DCD7,1,1,0
B754F7151D29F003EBC71DA96349D52E,1,2,6
46075B0B1A832845B8259CC44B7D8337,2,2,3
487BC8D3803BC9A789E6518F0BB82C20,3,1,3
358E5CDAFBDF28B9A4DF80F747DF516F,2,1,5
835A39C5469E64ADAA2F48D35B928779,2,0,5
9BD3840B4E8BB9193A4E8A87DF486335,1,1,5
C6F8499B2C50C97FCB414757FAA0CA5C,2,2,0
6D90F8BEEA8EBC6E11A7BDC514BB1396,1,1,0
6238687F9458219CF3843B60E037F4FD,1,2,6
73FD5612DE6073B2E9616A23266E04D2,2,1,3
CF17006E4AB636C8E2487463D114F7F5,2,1,4
265FAB5B32FE8E646F88689E1796F136,2,1,4
6AB46BE080D3F0D1DC13DED2EB56B3DD,1,2,5
989EE32874F78E199BEECC2F59BD351A,3,1,3
731D1C2FF3DE6E0B215615991061C058,3,2,3
61B95136B741DC3458CCBAF2B9B209A3,2,2,0
D0E699C569A643ADDC3177A0F90D7182,1,1,6
425B738EE48EE00F4685542681C4C906,3,2,3
EA3734D822093DAE47C07CB7361A8003,1,1,5
E74A95B887D40043E6E6013261C22710,1,1,5
94FF1F4E85F6EEFCA77CA659BAA67B22,1,1,5
026861AF47E6F59024D1D4115BA53F52,5,2,3
FF7D0396E0E6D129509984B9666992B5,2,2,4
49DB925AE9AF46A127C5D78D0374478A,3,1,3
1189029FDD85761FB4568521844C3253,3,2,4
C7D707E60BCE764E254A448603545C5C,1,2,0
CE23E5D7D3664C3A9A83CDC5C075A374,1,1,3
DBCB55D961A048BC09F87B46DE79C5DA,2,1,4
B49771F8C52D3A01B3CA3E3873B3CC4B,3,2,3
E0F4B7DDBE1D173B35445C8932AB1C4A,4,1,3
C23524E42A96250EE66167597082830B,4,1,4
797696931B2A6ED38AAB8A2DC2B1E963,1,1,0
AFE76CCAEBB3D0968CC5FD2DC30EEBE7,2,1,4
9E571265059996937821BA6C15DD5E1A,1,1,0
561C39D9F79CB3A55191257682807975,1,2,5
026FBC03D5AE46FB33FD769D854FB633,2,2,4
1630D857107AC3E3E208187986E1D6EF,0,1,6
6C515B31171D373240B0D36774D381BF,2,2,4
6AA7CBC14C20E0DD952D76775DEAC217,3,1,3
23A1C9C93C708782B0CAFEF25582F461,4,1,3
A29F2B78F89829684C79956EBCEC5540,2,0,5
C697A79BDAFFEE2A1EDA7CCC3A26F71D,4,1,3
765C93677740572BB651FE6A2A78602D,1,1,5
B6907AA45D6928AEABDBF77859C6861B,3,2,3
905EF0A04AE9B84D0114DECA8ED32E8E,2,2,5
8DAF6690F384B68F6093872BA2D908FC,1,2,6
E9E7E55F1A2399C8B641007CA22DAFD2,2,1,4
E4F690A58AF4502208BD0C74F4283075,1,2,5
BEA3D83043DEFD8E1D166D35276E5BAC,2,1,5
FF968FA7F8EABBDD7DE741C056177EE9,3,2,4
E2B2197B35E453162658F5260FBD3B68,1,1,4
21868F0DD31F6532DB5C88FC4B666852,3,1,4
25EEF0581F057F74D384A2086FEDACBD,3,2,3
CE394E27E3D9898861D0115CFC4FBA33,1,1,0
D458C4D6805DCD72B33939409D7F1F98,1,1,4
5E6FEEA082C715962D1E6099B6C970C6,3,2,3
B77FA303E1C1B042169F2F141CCE1E94,1,2,5
41628DECD72CDB7654CBD7B4F213D5D9,2,1,4
02112C864AAC49E0D68560465DE8F672,1,1,5
6FBC94B5F6443810A751E1D0FEE1D5EB,2,1,5
105BAA6C34E832429FFC1C67DA22F318,1,1,4
B9783B0334FA1255A01836B1540AC711,2,2,4
6A2C164B4084203BF3583F055F998C9F,3,1,3
3E1816C0B8FC73EBF2E1C603A3CFBB7E,3,2,3
C9E46866CF4978566DC70429CFFE3FA2,1,2,5
76E76FF909D46FC4A172DBE8E7A35B48,2,1,4
46415501B1A444453DAF1878AC4FF10A,3,1,3
0BA390BCEEF659185311070C6A42F0B9,1,1,5
42AFE1E583CF7CDC28EF10755F00238C,5,2,3
FB9B231B1D1DB7C7C16A198E8FEF8B70,1,1,5
69709B608174D75878408EBD9A41961C,1,2,5
9589819D65A9BDB58273A886EDB942BE,1,1,5
3BD08C740586D918F831A56497897925,2,2,4
2A8056F3FCA530F829A681308FC95CEA,2,2,4
BFD7029FF487358653E32C631650B9B0,3,2,4
DCB69141654EEC97412F49E438E8DD51,3,1,3
ED9E4323CDE32A63E242EC108289590B,2,1,4
73807A3142D81F09193E4475BB1231CB,1,2,6
04743DFC9325E57A867115236EA8BBC9,2,2,4
C557B275D1D52C60302B83FBA88B2DC6,1,1,4
3608D3911C2840E809EA2FA1EB052A67,1,1,5
F51FBC9C5EC530CED13D7316F91C9625,6,1,0
248385EAE45D207A3233042192F71167,1,1,6
7D6E027AA3DCE22DD282F8DC56E05F9C,2,2,3
98B41063AC43ED5A3A9E74C82D9A3F0E,2,1,4
75DCF52140FC76A0405F6851DB671C41,1,1,0
C91CBA7793A12411833FC5A8D06EC4A8,2,2,4
87408A3042DB90E9AE44B4334AC7E18E,2,1,4
FD1217B76E9B8114334387A9CC2FB32B,1,1,5
B54BB2F4BEE12CD157558DC698B7F881,2,2,0
452568A31D38CE3875B8B5B1C901662E,1,2,5
CC70AAD7F9D7689399561E5A5A0B1294,3,2,3
F4F431DF19643688536AF5017138D271,1,2,5
A3A40BE14B55CB3832C32966160D0CC8,4,2,0
C826400F24C7497736E7EDDCF596194F,1,1,5
0D82C759C39D38F42B0BDADA259377E4,2,1,4
AD17CA18CBDE152DA0CF4EE0D9253002,2,2,3
BB86DE1C82505F575F756C41484BF4F4,4,1,3
8AFC5DEF8DCE614F84839B46880FEE9C,2,1,4
762A55B208CF51C60B17A63E7CFED02C,4,2,3
17584E2956A1880694A16767F6AAEC40,2,2,4
D6A3527679CFE661AD90BA35D7EF37E3,1,1,5
E47752C3E7AC4F9BEDC73C344AA5182B,4,2,3
232DF41986DA60D077CB5EE1541FD68A,3,2,4
671213775FBCCBBA25F4449EF5C363DD,1,1,5
0EF73233C0CC55FEEFF3E37CF0C02ABA,3,2,4
1582CA9B8C1D0DF3338AFD0808E25AB7,6,1,0
B40B97ECD1ACFDFE73724E819173832D,2,2,5
2BC862808BD9B6BB806BA1F881B38125,1,1,5
4025F601166BC7A48CFCF73179B487C5,3,1,0
CC623B5AAA84B07989B95EDEF09555BE,4,0,3
5F33A16CF180470909B9E418ADB9C813,2,2,5
120CDE611184C7F9C8506EBC729201FC,3,1,4
9EB1DAB74886992BF3DB2D0DC27F2B39,1,1,5
0E0ED997EF08C65AD4F172539E268B17,4,1,3
DB721026AD2ADBB12177D9DDD11D2BD8,4,2,3
F1DFF2B41996BA9A0760D0FE453F703C,4,2,3
24EEB915EFCD538CEF0D8E6D9C997988,1,2,5
D0BB8BDF098846028A3D3466A68AC1F3,1,2,5
DC14369A7243E8E8B27A73CA395E60F0,2,1,4
8B8787CE114541CC4B001D6BEBAE43DB,1,1,5
B5C41F986678DA526DE18569740FF820,3,1,3
70BD3526BB3B59B26C151651D443225D,4,1,0
78BE68497E4CDC5BE9D3093BC3D35943,4,2,4
34F6B506C0DD647B990C61260356609D,3,2,0
2FCF87DF5D73762004DC3BC20AA49B6E,1,2,6
65B1D6530AFCA35C15728A17C0C269A4,4,2,3
5A88FC270B3D33E71B236560FB16E39A,4,1,3
4DFD3FB23D40EE35BE9089840F96BC12,3,1,0
A4B614B70E85FF1BBE4BAD2FEA25290E,3,1,3
B4397EBDA2B39D99AD4E09DA2900A87F,2,1,4
BA1DE691263C1DBE3A87C53AFA54FD44,3,1,4
D6BAFF750FFA1F1934D787A1B127E228,2,1,4
FC38AC21594253F27691CEF53427251A,1,2,5
9FC8D4606CF7897137CBFFE6631B60B0,1,2,5
DAFD9389004AB8614E5E0EF340B7EF6A,3,2,4
A23B2ADF442C105263F4FBF892BE98E9,3,2,4
6A552EE14C2D47D6ADE4A69D94C51CE0,1,2,5
9194579BAAEF627E7E0D3C2EFE5B7E6A,4,2,0
AA5D5FA1D4BC922C8410B1C12189F74A,3,2,4
A928763AF754BC6FDFC7619FBFE0CFFF,4,2,3
F9DFB72D386F806A2A5826729423F4FA,1,2,5
CFE47C69D63AD14DD7018D15A310086A,3,1,3
F331BA354C572B8274D344E67018AD75,2,2,4
38D02ECC7E6400783FB148F8F996FE11,0,0,6
65888F4E097D057A9328EA6EB7979385,1,1,5
F78FBDE14F6E598040429EB8C3887CB2,3,2,3
58D3D0DDA0ED9DF777A057B7A768049B,1,2,5
D5F9C26B94F5816897AF56489CB0D1E2,2,2,5
50C3B87518A6C9743E744B52C4DA9697,5,1,3
3A2C36BA4C9779C6D6F98D9F9178772F,1,1,5
1F0E59F865E2025812F47C416DF4213D,3,2,3
80A853B076F3CF88A4E9B633EB712B0D,1,2,5
7AE1042B9769F73E9787DF29EFF2B1F2,1,1,5
C8862F9F2F5D97D5518C357EBE4911AC,2,1,4
4A87BC0808C8E36CD8DA749A9F8C2F26,1,2,6
FFE53C43B9BB88F8F3BDB173808ABFFA,2,2,4
7FF00C20A2D44D9A994653014E857C30,1,2,5
6C7DC8261CA69A7DA448DF7482024289,3,1,3
3708E192EE7B352CDFF05955799A92A0,1,1,6
A99E582243F8A937495DA299A2CB55DF,3,2,3
085C5A4041752E23359D55BDF1A68182,2,1,5
52FE2306A4B106FE700301D004EC0DDE,4,2,3
340E600079A92BC70A983341AFA19004,1,1,5
CDED53AF8E58BF53AE7858CAA3980B7F,1,1,5
10C1674D16E1BB3B751115BB49287D05,1,2,5
18FA12550B3C7D8F963F4B77A8A1E515,1,2,5
DDA18343AB9ECD03491B598BB497A203,3,2,3
C8AE12CA6516888A3E6688B605EECBE0,2,2,5
75AC1A930E7E6E38C42513BAF8EC958E,1,1,5
66FAEC720858A45961C634788B04B722,5,2,0
451D8338F360B4EC805F4C758D20BF7C,1,1,5
4D4B74E34D1EA8590233D13869E415E8,3,1,3
6BDF652D4B6D682A79EB4D6726B154C3,3,1,4
0693D8A7798739EF634F184B95B435DB,2,2,5
10130D39719FDD452DC5FD10C06B3589,1,2,5
A9BDADAA9A4005EAD599A12D6AC56244,3,2,3
E460CC237E6759F1AD15B9B913F9BB0D,1,2,5
813682295FBCF0C7566CF99B0A571EEA,1,1,5
9E0E2B4A4CACBF13BC9B0871A3056B1B,1,1,5
96454F88A23D29DA6B4A5A5AA263D25E,1,2,4
5EBF83C0A462E7E7A848C47A34A7ABEB,1,1,5
2278DF85A13DD5E8C2C71CFE61A9B6D5,2,1,4
0F34C6CA8CBCE44BCD7E094EFB316371,2,1,5
1CD583F73662A5EFEF915F91643D6AA8,3,1,4
AA87741A96C15F34A1535DFAEC37FCB7,3,2,3
0069B4E9CF9752D55AEF44EFFDDC5134,2,1,4
2E6C291F170F0E8A71233D6336330F7A,1,1,5
90B0DD185B397902D80800946B06F3A9,6,2,0
F38162FABBCF34A56D1A5989752EB1AF,1,2,5
33E395D5598286F04B46E2A5485C25A4,1,1,4
0A29B9147459FF39831DDF6D8F16FBDB,3,1,4
1D1516AD2F9BF545BCAF7D464CAA1461,3,2,3
75A9E6B65DC0640CF8C85EC05EDFE9F7,4,1,3
C2217D76B6409734097B189DEAF36CE4,2,2,4
E4BDAC44C191055449597EBC9D80FFA6,1,1,5
7E6DEA6E24A957F4691F2793DA70C154,5,1,0
C9F6C5B8A57418F37B82CBC29E0AF4C6,1,2,5
092A65C8FF56061C7FA8A28970804DB3,1,1,5
9D988A62EA04FDB057FAEFC3AFD6AD53,4,1,4
927AAE43908538C03A5F743D33BF3FF8,1,1,4
8DE8131E67EADFA4D071853352FDB6DA,3,1,3
22922D57A7A49824F07CAA9E079ED23E,1,2,4
395B68AD8F8D8B9325CF2447D408C2DB,1,1,5
D194E34BBF240A5C5F101D328A4C9E66,1,1,5
A3B4B781AD0EF2C93659DFA207092DE5,1,1,5
6050BE970E8C2793C1CC52F03181686C,1,1,5
76EEAE5BEBCDF44ADD9765C2B3161531,1,1,5
69A71651BBD1457EDD9B17BA54052DA9,2,1,4
F06C1200276BD3C763F4CA4F4897338C,2,1,4
BCF1638D10DE648B79C1A7CACA962312,3,1,4
998647BDBFE121D7DE396FAA44AE7EC5,2,1,4
19671F995FE9D21A3C0115FC3173C374,4,1,4
F7599D18CD8CAF298D0699174F16CEA3,3,1,4
8AC7DBC434F94AD13FD05D8923827BB3,1,1,5
B2FA33ED7EA7A827DE2EA5A6960E0DBE,3,1,4
39A8B7262A06A8DF462A301BB916062F,1,2,5
B0DCB349FBF0A39182674C154E23FEAF,1,2,6
DD9BB67E13FFBC8A1DD459FE29EBB05D,5,2,3
F7E325A5675A9188FFBB06CCEE280FC7,1,1,5
36DA40109345B2BA90768565F3EE03BE,4,2,1
B3DE86DA84498B82C12D7D8CC99E0252,3,2,3
BF689E6F6DA1AB99997329399D912EF2,2,1,4
495FB031D93346B4B39F1C9140F86628,3,2,3
49FE6F88D0372818346AB7C1F8C3599F,3,2,3
532691AD152C8394AF2415AB300A6E5A,2,2,4
1A0E34F860EE9A11C6A40D8D595F527D,1,1,5
835984B73B9A90FFEA7559F95DEDA3F8,1,1,5
F00B02CDF07BF1F53A8392D8FEF53307,1,2,0
9A83681A588E3DDAB6C497490F54988D,1,1,6
DE24F4083EA783A71DA47B2997478B01,1,1,5
8819B86C34022F667C2A29D61EF0E162,1,1,5
5390D48852C98173C05E63E11913F436,1,1,5
BA7B4154DCE273439DA91C748836D35C,4,1,4
B5DB95037BCC439C777D011771C674EA,3,2,3
C38081A9DA258D6C6E801570D7614567,3,1,3
B1B9AE62C888AA85228795DDC17A7BA2,2,2,4
777C4B88E87205C33205D91C05A90EE6,1,1,6
2CE4195C68AFC27706133A2E1A90FDC4,1,1,5
F486A2D9EF20339402323D16134D6A13,2,1,4
65FF9FDCD14FA4EAAEC8A6F30DA0AE58,1,1,5
6E8DD21E9E6497D7670D636B9C6D749E,1,1,5
5B0BC8BF840196E83BA2090243B00C29,2,1,4
E8A5AFD453A589F38486893B075C7F19,2,1,5
A70E4581AC64C15AD780C632FC55FD87,2,1,4
